kifinomít,6,1,12,30,0,1,1
kifinomodik,6,1,31,30,0,0,1
kifirkál,6,1,1,30,0,1,1
kifirtat,6,1,16,30,0,1,1
kifíruncvancigol,6,1,1,30,6,1,1
kifizet,6,1,16,20,0,1,1
kifizetés,6,2,1,3,4,4,1
kifizetetlen,6,3,1,0,9,0,1
kifizetôdik,6,0M1,31,20,0,0,1
kifizetôdô,6,3,1,0,7,2,1
kifli,1,2,1,3,3,5,0
kiflikrumpli,2,2,1,3,3,2,0
kifô,6,1,24,20,0,6,0
kifodorít,6,1,12,30,0,1,1
kifodroz,6,1,18,10,0,1,1
kifog,6,1,7,10,0,1,0
kifogás,6,2,1,3,2,1,1
kifogásol,6,1,1,10,0,1,1
kifogásolható,6,3,1,0,1,2,1
kifogásolt,6,3,1,10,0,0,1
kifogástalan,6,3,1,0,4,1,1
kifogy,6,1,7,10,0,6,0
kifogyhatatlan,6,3,1,0,4,0,1
kifoltoz,6,1,18,10,0,1,1
kifolyás,6,2,1,3,22,1,1
kifolyat,6,1,16,10,6,1,1
kifolyik,6,1,92,50,0,0,0
kifolyó,6,32,1,3,3,2,1
kifolyócsô,7,2,8,4,4,4,2
kifolyólag,6,8,0,0,0,0,9
kifon,6,1,1,10,0,1,0
kifordít,6,1,12,30,0,1,1
kifordíttat,6,1,16,30,0,1,1
kifordul,6,1,1,10,0,6,1
kiforgat,6,1,16,10,0,1,1
kiformál,6,1,1,10,6,1,1
kiformálódik,6,1,31,10,0,0,1
kiforr,6,1,2,10,0,0,0
kiforral,6,1,1,10,0,1,1
kiforratlan,6,3,1,0,4,1,1
kiforráz,6,1,18,10,0,1,1
kiforrott,6,3,1,0,1,1,1
kiforszíroz,6,1,18,30,0,1,1
kifoszlik,6,0N1,87,50,0,0,0
kifoszt,6,1,14,10,0,1,1
kifôz,6,1,18,20,0,1,1
kifôzés,6,2,1,3,4,4,1
kifröccsen,6,1,1,20,6,0,1
kifröcsög,6,1,7,20,0,6,1
kifúj,6,1,1,10,0,1,0
kifullad,6,1,1,10,0,0,1
kifullaszt,6,1,14,10,0,1,1
kifundál,6,1,1,10,0,1,1
kifúr,6,1,1,10,0,1,0
kifut,6,1,23,10,3,6,0
kifutás,6,2,1,3,2,1,1
kifutó,6,32,1,3,3,2,1
kifüggeszt,6,1,14,20,3,1,1
kifűlik,6,1,92,60,0,0,0
kifűrészel,6,1,1,20,6,1,1
kifürkész,6,1,21,20,0,1,1
kifürkészhetetlen,6,3,1,0,9,3,1
kifüstöl,6,1,1,20,6,1,1
kifűt,6,1,12,20,0,1,0
kifütyül,6,1,1,20,0,1,1
kifűz,6,1,18,20,6,1,0
kifűzôdik,6,0N1,31,20,0,0,1
kigabalyít,6,1,12,30,0,1,1
kiganéz,6,1,18,30,0,1,1
kigazdálkodik,6,1,31,10,0,1,1
kigázol,6,1,1,10,0,6,1
kigolyóz,6,1,18,10,0,1,1
kigombol,6,1,1,10,0,1,1
kigombolkozik,6,1,38,10,0,0,1
kigombolódik,6,0M1,31,10,0,0,1
kigondol,6,1,1,10,0,1,1
kigôzöl,6,1,1,20,0,1,1
kigôzölgés,6,2,1,3,4,4,1
kigôzölög,6,0N1,8,21,0,6,1
kigömbölyödik,6,1,31,20,0,0,1
kigöngyöl,6,1,1,20,0,1,1
kigöngyölít,6,1,12,20,0,1,1
kigöngyölôdik,6,0N1,31,20,0,0,1
kigörbít,6,1,12,20,0,1,1
kigördül,6,1,1,20,3,6,1
kiguberál,6,1,1,30,0,1,1
kigumiz,6,1,18,30,6,1,1
kigúnyol,6,1,1,10,9,1,1
kigurít,6,1,12,30,3,1,1
kigurul,6,1,1,10,0,0,1
kigyalogol,6,1,5,11,0,3,1
kigyárt,6,1,13,10,0,1,0
kígyászsas,2,2,1,3,2,1,2
kígyó,1,2,1,3,3,2,0
kígyóbôr,2,2,1,3,55,4,0
kígyóbűvölô,2,32,1,3,3,5,1
kígyócsô,2,2,8,4,4,4,0
kigyógyít,6,1,12,30,6,1,1
kigyógyul,6,1,1,10,0,6,1
kígyóhagyma,2,2,2,3,3,2,0
kígyókô,2,2,8,4,4,4,0
kígyómarás,2,2,1,3,2,1,1
kígyóméreg,2,2,5,4,4,4,0
kigyomlál,6,1,1,10,0,1,1
kígyómozgás,2,2,1,3,22,1,1
kígyónyelv,2,2,1,4,4,4,0
kígyószisz,2,2,1,3,4,4,0
kígyóvonal,2,2,1,1,1,1,1
kígyózik,1,0N1,38,30,0,0,1
kigyönyörködi magát,7,0,99,20,0,0,9
kigyújt,6,1,13,10,0,1,1
kigyúl,6,1,1,10,0,0,0
kigyullad,6,1,1,10,0,0,1
kigyúr,6,1,1,10,6,1,0
kigyűlik,6,1,92,60,0,0,0
kihág,6,1,7,10,0,6,0
kihágás,6,2,1,3,2,1,1
kihagy,6,1,7,10,6,1,0
kihagyás,6,2,1,3,2,1,1
kihagyásos,6,3,1,0,11,11,1
kihajigál,6,1,1,30,6,1,1
kihajít,6,1,12,30,3,1,1
kihajlik,6,1,64,10,0,3,1
kihajlít,6,1,12,30,0,1,1
kihajló,6,3,1,0,1,0,1
kihajnalodik,6,0M1,31,10,0,0,1
kihajol,6,1,1,10,0,6,1
kihajóz,6,1,18,10,3,1,1
kihajózik,6,1,84,50,0,3,1
kihajszol,6,1,1,10,3,1,1
kihajt,6,0N1,13,10,0,0,1
kihajt,6,1,13,10,3,1,0
kihajt,6,1,13,10,0,1,1
kihajtás,6,2,1,3,22,1,1
kihajtás,6,2,1,3,2,1,1
kihajtás,6,2,1,3,0,1,1
kihajtat,6,1,16,10,3,1,1
kihajtat,6,1,16,10,0,1,1
kihajtat,6,1,16,10,0,1,1
kihajtó,6,32,1,3,3,2,1
kihajtó,6,3,1,10,0,0,1
kihajtós,6,3,1,10,0,0,1
kihal,6,0M1,1,10,0,0,0
kihalász,6,1,21,10,6,1,1
kihall,6,1,3,10,0,1,0
kihallatszik,6,0M1,35,10,0,0,1
kihallgat,6,1,16,10,0,1,1
kihallgatás,6,2,1,3,2,1,1
kihallik,6,0M1,49,10,0,3,0
kihallszik,6,MQ1,35,10,0,0,1
kihaló,6,32,1,10,0,0,1
kihalt,6,3,1,0,0,1,1
kihámlik,6,801,64,10,6,0,1
kihámoz,6,1,18,10,6,1,1
kihámozódik,6,1,31,10,0,0,1
kihamvad,6,1,1,10,0,0,1
kihangsúlyoz,7,1,18,10,0,1,1
kihangzás,6,2,1,3,0,1,1
kihangzik,6,1,44,10,3,6,1
kihantol,6,1,1,10,0,1,1
kihány,6,1,1,10,6,1,0
kiharangoz,6,1,18,10,1,1,1
kiharap,6,1,7,10,6,1,0
kiharcol,6,1,1,10,0,1,1
kiharsog,6,1,7,10,0,6,1
kihasad,6,1,1,10,0,0,1
kihasal,6,1,1,10,0,3,1
kihasít,6,1,12,36,0,1,1
kihasogat,6,1,16,16,0,1,1
kihasznál,6,1,1,10,0,1,1
kihasználás,6,2,1,3,0,1,1
kihasználatlan,6,3,1,0,4,0,1
kihat,6,1,23,10,3,0,0
kihatás,6,2,1,3,2,1,1
kihatol,6,1,1,10,0,3,1
kihátrál,6,1,1,10,0,6,1
kiházasít,6,1,12,30,0,1,1
kihegyesedik,6,0N1,31,20,0,0,1
kihegyez,6,1,18,20,0,1,1
kihegyezett,6,3,1,0,7,33,1
kihelyez,6,1,18,20,3,1,1
kihelyezés,6,2,1,3,4,4,1
kihengerel,6,1,5,20,0,1,1
kihengerget,6,1,16,23,6,1,1
kihengerít,6,1,12,23,6,1,1
kiherél,6,1,1,20,0,1,1
kihesseget,6,1,16,20,6,1,1
kihever,6,1,1,20,0,1,0
kiheveredik,6,1,31,20,0,3,1
kihevül,6,1,1,20,0,6,1
kihímez,6,1,19,20,0,1,1
kihirdet,6,1,16,20,0,1,1
kihirdetés,6,2,1,3,4,4,1
kihíresztel,6,1,1,20,0,1,1
kihitelez,6,1,18,20,0,1,1
kihív,6,1,7,90,0,1,0
kihívás,6,2,1,3,2,1,1
kihívó,6,32,1,3,3,2,1
kihízik,6,1,38,90,0,1,0
kihizlal,6,1,1,30,0,1,1
kihord,6,1,10,10,6,1,0
kihordó,6,32,1,3,3,2,1
kihordoz,6,1,18,10,3,1,1
kihorgász,6,1,21,10,0,1,1
kihoz,6,1,18,10,0,1,0
kihörpint,6,1,13,20,0,1,1
kihull,6,1,2,50,0,6,0
kihuny,6,0N1,1,10,0,0,0
kihurcol,6,1,1,10,6,1,0
kihurcolkodik,6,1,31,10,0,6,1
kihúz,6,1,18,10,6,1,0
kihuzat,6,2,1,2,2,1,1
kihúzat,6,1,16,10,6,1,1
kihúzó,6,32,1,3,3,2,1
kihúzódik,6,1,31,10,0,0,1
kihúzós,6,3,1,10,0,0,1
kihűl,6,1,1,20,0,0,0
kihűt,6,1,12,20,0,1,0
kihüvelyez,6,1,18,20,0,1,1
kiigazít,6,1,12,30,0,1,1
kiigazodik,6,1,31,30,0,2,1
kiigényel,6,1,5,20,0,1,1
kiiktat,6,1,16,30,6,1,1
kiindít,6,1,12,90,0,1,1
kiindul,6,1,1,36,0,3,1
kiindulás,6,2,1,3,0,1,1
kiindulási,6,3,1,0,0,0,1
kiinduló,6,3,1,0,0,0,1
kiír,6,1,1,90,6,1,0
kiírás,6,2,1,3,2,1,1
kiirt,6,1,13,90,0,1,0
kiírt,6,3,1,10,0,0,1
kiismer,6,1,1,20,0,1,0
kiismerhetetlen,6,3,1,0,9,3,1
kiismerszik,6,MP1,35,20,0,0,1
kiiszik,6,1,37,90,6,1,0
kiível,6,1,1,21,0,6,1
kiizzad,6,1,11,30,1,0,1
kiizzaszt,6,1,14,30,0,1,1
kijár,6,1,1,10,3,6,0
kijárás,6,2,1,3,2,1,1
kijárat,6,2,1,2,2,1,1
kijárat,6,1,16,10,0,1,1
kijáró,6,32,1,3,3,2,1
kijátszik,6,1,35,10,0,1,0
kijavít,6,1,12,30,0,1,1
kijegecesedik,6,0M1,31,20,0,0,1
kijegyez,6,1,19,20,0,1,1
kijegyzetel,6,1,1,20,0,1,1
kijelent,6,1,13,20,0,1,1
kijelentés,6,2,1,3,4,4,1
kijelentkezik,6,1,38,20,0,6,1
kijelentô,6,32,1,3,3,5,1
kijelöl,6,1,1,20,6,1,1
kijjebb,1,6,1,20,0,0,9
kijózanít,6,1,12,30,0,1,1
kijózanodik,6,1,31,10,0,6,1
kijön,6,1,99,20,0,6,0
kijövet,6,6,0,20,0,0,1
kijut,6,1,23,10,3,6,0
kijuttat,6,1,16,13,6,1,1
kikacag,6,1,7,10,0,1,0
kikalapál,6,1,1,10,0,1,1
kikalkulál,6,1,1,10,0,1,1
kikanalaz,6,1,18,10,6,1,1
kikandikál,6,1,1,30,0,2,1
kikanyarít,6,1,12,30,0,1,1
kikanyarodik,6,1,31,10,3,6,1
kikap,6,1,7,10,6,1,0
kikapál,6,1,1,10,6,1,1
kikapar,6,1,1,10,6,1,0
kikapaszkodik,6,1,31,10,0,6,1
kikapcsol,6,1,1,10,0,1,1
kikapcsolódik,6,1,31,10,0,0,1
kikapós,6,3,1,0,11,1,1
kikaróz,6,1,18,10,0,1,1
kikászolódik,6,1,31,10,0,6,1
kikecmereg,6,1,8,20,0,6,1
kikefél,6,1,1,20,0,1,1
kikel,6,1,1,20,0,6,0
kikelés,6,2,1,3,0,4,1
kikelet,6,2,1,4,0,4,1
kikeményít,6,1,12,20,0,1,1
kikémlel,6,1,1,20,0,1,1
kiken,6,1,1,20,5,1,0
kikent-kifent,9,3,1,20,0,0,3
kikényszerít,6,1,12,20,6,1,1
kiképez,6,1,18,20,0,1,1
kiképezetlen,6,3,1,0,9,33,1
kiképzés,6,2,1,3,44,4,1
kiképzetlen,6,3,1,0,9,3,1
kiképzett,6,3,1,0,7,3,1
kiképzô,6,32,1,3,3,5,1
kikér,6,1,1,20,0,1,0
kikérdez,6,1,18,20,0,1,1
kikéredzkedik,6,1,31,20,3,6,1
kikerekedik,6,1,31,20,0,0,1
kikerekít,6,1,12,20,0,1,1
kikeres,6,1,17,20,0,1,1
kikeresztelkedik,6,1,31,20,0,0,1
kikerget,6,1,16,20,6,1,1
kikerics,1,2,1,4,4,4,0
kikerül,6,1,1,20,0,1,1
kikerülhetetlen,6,3,1,0,9,33,1
kikészít,6,1,12,20,0,1,1
kikészül,6,1,1,20,0,3,1
kikever,6,1,1,20,0,1,0
kikeveredik,6,1,31,20,0,6,1
kikézbesít,6,1,27,20,0,1,9
kikezd,6,1,10,20,0,1,0
kikezdés,6,2,1,3,44,4,1
kikezel,6,1,1,20,6,1,1
ki-ki,2,5,1,3,0,0,0
kikiabál,6,1,1,31,3,0,0
kikiált,6,1,13,31,3,0,0
kikiáltás,6,2,1,3,0,1,1
kikiáltási,6,3,1,10,0,0,1
kikiáltó,6,32,1,3,3,2,1
kikirikí,1,11,1,0,0,0,0
kikísér,6,1,1,20,3,1,0
kikísérletez,6,1,18,20,0,1,1
kikívánkozik,6,1,38,30,3,6,1
kikocsizik,6,1,84,70,0,3,1
kikopik,6,1,73,10,6,0,0
kikoplal,6,1,1,10,0,1,1
kikopog,6,1,7,10,4,2,1
kikopogtat,6,1,16,10,4,2,1
kikoptat,6,1,16,10,0,1,1
kikosaraz,6,1,18,10,0,1,1
kikotor,6,1,6,10,6,1,0
kikotródik,6,1,31,10,0,6,1
kikotyog,6,1,7,10,0,1,1
kikottyant,6,1,13,10,0,1,1
kikovácsol,6,1,1,10,0,1,1
kiköhög,6,1,7,20,0,1,1
kikölcsönöz,6,1,19,20,6,1,1
kikölt,6,1,13,20,0,1,1
kiköltekezik,6,1,38,20,1,0,1
kiköltözik,6,1,38,20,0,6,1
kikönyököl,6,1,5,21,0,2,1
kikönyörög,6,1,8,20,6,1,1
kiköp,6,1,7,20,6,1,0
kiköszörül,6,1,1,20,0,1,1
kiköt,6,1,23,20,7,1,0
kikötés,6,2,1,3,4,4,1
kikötô,6,32,1,3,3,5,1
kikötôhely,7,2,1,4,4,4,2
kikötôhíd,7,2,1,1,1,2,2
kikötômunkás,7,2,1,3,2,1,3
kikötônegyed,7,2,1,4,4,4,3
kikötôváros,7,2,1,3,2,1,2
kikötôzár,7,2,1,1,1,12,2
kikötött,6,3,1,0,77,0,1
kikötöz,6,1,18,20,7,1,1
kiköttet,6,1,16,20,0,1,1
kikövetkeztet,6,1,16,20,6,1,1
kikövez,6,1,18,20,5,1,1
kiközösít,6,0N1,12,20,6,1,1
kiközvetít,6,1,12,20,3,1,1
kikristályosodik,6,0M1,31,30,0,6,1
kikukkant,6,1,13,10,3,2,1
kikukucskál,6,1,1,10,0,2,1
kikupálódik,6,1,31,10,0,0,1
kikúrál,6,1,1,10,6,1,1
kikutat,6,1,16,10,0,1,1
kiküld,6,1,10,20,6,1,0
kiküldés,6,2,1,3,44,4,1
kiküldetés,6,2,1,3,4,4,1
kiküldött,6,32,1,4,4,54,1
kikürtöl,6,1,1,20,0,1,1
kiküszöböl,6,1,1,20,0,1,1
kiküzd,6,1,10,20,4,1,0
kilábol,6,1,1,10,0,6,1
kilakoltat,6,1,16,10,6,1,1
kilakoltatás,6,2,1,3,2,1,1
kilát,6,1,16,10,0,0,0
kilátás,6,2,1,3,2,1,1
kilátástalan,6,3,1,0,4,1,1
kilátó,6,32,1,3,3,2,1
kilátogat,6,1,16,10,0,3,1
kilátótorony,7,2,5,2,2,1,2
kilátszik,6,1,36,10,0,0,1
kilégzés,6,2,1,3,4,4,1
kilehel,6,1,1,20,0,1,1
kilel,6,1,1,20,0,1,0
kilélegez,6,1,19,20,0,1,1
kilélegzés,6,2,1,3,4,4,1
kilélegzik,6,1,44,20,0,1,1
kilenc,1,4,1,4,0,0,0
kilenced,1,42,1,4,44,4,1
kilenced,1,42,1,4,4,45,1
kilencedik,1,4,1,4,44,4,1
kilences,1,32,1,3,4,4,1
kilencven,1,4,1,4,0,44,0
kilencvenes,1,32,1,3,4,4,1
kilencszeres,1,32,1,33,44,4,1
kilendít,6,1,12,20,6,1,1
kilendül,6,1,1,20,0,6,1
kileng,6,1,9,20,0,0,0
kilengés,6,2,1,3,4,4,1
kilép,6,1,7,20,3,6,0
kilépés,6,2,1,3,4,4,1
kilépô,6,32,1,3,3,5,1
kiles,6,1,17,20,1,0,0
kilét,6,2,1,0,0,4,1
kilevelez,6,1,18,20,1,0,1
kilincs,1,2,1,4,4,4,0
kilincsel,1,1,1,21,0,9,1
kiló,1,2,1,3,33,2,0
kilô,6,1,24,21,0,6,0
kilobban,6,1,1,10,0,0,1
kilociklus,2,2,1,3,2,1,8
kiloccsan,6,1,1,10,0,0,1
kilocsog,6,1,7,11,0,6,1
kilocsogtat,6,1,16,13,6,1,1
kilódít,6,1,12,30,6,1,1
kilódul,6,1,1,10,0,6,1
kilóg,6,1,7,10,6,0,0
kilógat,6,1,16,10,2,1,1
kilogramm,2,2,1,2,2,2,0
kilombosodik,6,1,31,10,0,0,1
kilométer,2,2,1,3,4,4,0
kilométerkô,3,2,8,4,4,4,0
kilométermutató,3,2,1,3,3,2,1
kilométeróra,3,2,2,3,3,2,0
kilométerpénz,3,2,1,3,0,4,0
kilop,6,1,7,10,6,1,0
kilopakodik,6,1,31,10,0,6,1
kilopódzik,6,1,40,10,0,6,1
kilós,1,32,1,3,2,1,1
kilottyan,6,1,1,10,0,6,1
kilovagol,6,1,1,10,3,6,1
kilowatt,2,2,1,2,2,2,0
kilowattóra,3,2,2,3,3,2,0
kilök,6,1,7,20,6,1,0
kilötyög,6,1,7,20,0,6,1
kilöttyen,6,1,1,20,0,6,1
kilöttyent,6,1,13,20,6,1,1
kilövell,6,1,2,20,6,1,1
kilövés,6,2,1,3,4,4,1
kilúgoz,6,1,18,10,0,1,1
kilyuggat,6,1,16,10,0,1,1
kilyukad,6,1,1,10,0,0,1
kilyukaszt,6,1,14,10,0,1,1
kimagaslik,6,1,41,10,0,0,1
kimagasló,6,3,1,0,1,2,1
kimagoz,6,1,18,10,0,1,1
kimagyaráz,6,1,18,10,0,1,1
kimagyarázkodik,6,1,31,10,0,0,1
kimanikűröz,6,1,18,40,0,1,1
kimar,6,1,1,10,6,1,0
kimarad,6,1,1,10,0,6,1
kimaradás,6,2,1,3,2,1,1
kimarat,6,1,16,10,0,1,1
kimarjít,6,1,27,30,0,1,1
kimarjul,6,0M1,1,10,0,0,1
kimarkol,6,1,1,10,6,1,1
kimártogat,6,1,16,10,6,1,1
kimásol,6,1,1,10,6,1,1
kimászik,6,1,34,10,3,2,0
kimaszkíroz,6,1,18,30,0,1,1
kimázol,6,1,1,10,0,1,1
kimegy,6,1,99,20,0,0,0
kímél,6,1,1,20,0,1,0
kimelegedik,6,1,32,20,0,0,1
kímélet,1,2,1,4,0,4,1
kíméletes,1,3,1,0,7,3,1
kíméleti,1,3,1,20,0,0,1
kíméletlen,1,3,1,0,9,3,1
kimélyít,6,1,12,20,0,1,1
kimélyül,6,1,1,20,0,0,1
kimenekül,6,1,1,20,3,6,1
kimenet,6,26,1,4,0,4,1
kimenetel,6,2,1,3,0,4,1
kimenô,6,32,1,3,3,5,1
kimenônap,7,2,1,2,2,2,2
kiment,6,1,13,20,6,1,1
kimer,6,1,1,20,6,1,0
kimér,6,1,1,20,0,1,0
kimered,6,1,1,20,0,0,1
kimérés,6,2,1,3,4,4,1
kimerészkedik,6,1,31,20,3,6,1
kimereszt,6,1,14,20,0,1,1
kimerít,6,1,12,20,6,1,1
kimeríthetetlen,6,3,1,0,9,3,1
kimerítô,6,3,1,0,78,2,1
kimért,6,3,1,0,7,3,1
kimértség,6,2,1,4,0,4,1
kimerül,6,1,1,20,0,0,1
kimerülés,6,2,1,3,0,4,1
kimerült,6,3,1,0,7,3,1
kimerültség,6,2,1,4,0,4,1
kimesterkedik,6,1,31,20,0,1,1
kimeszel,6,1,1,20,0,1,1
kimetsz,6,1,22,20,6,1,0
kimoccan,6,1,1,10,0,6,1
kimódol,6,1,1,10,0,1,1
kimond,6,1,10,10,0,1,0
kimondhatatlan,6,362,1,3,2,2,1
kimondott,6,3,1,0,1,0,1
kimonó,1,2,1,3,3,2,0
kimos,6,1,17,10,0,1,0
kimosakodik,6,1,32,10,0,0,1
kimosdik,6,1,31,10,0,0,1
kimozdít,6,1,27,30,6,1,1
kimozdul,6,1,1,10,0,6,1
kimulatja magát,7,0,99,0,0,0,9
kimúlik,6,1,69,50,0,0,0
kimunkál,6,1,1,10,0,1,1
kimustrál,6,1,1,10,0,1,1
kimustrált,6,3,1,10,0,0,1
kimutat,6,1,16,11,0,3,1
kimutatás,6,2,1,3,2,1,1
kimutatható,6,3,1,0,1,0,1
kiművel,6,1,1,20,0,1,1
kiművelt,6,3,1,0,7,3,1
kín,1,2,1,3,2,2,0
kínaezüst,2,2,1,5,5,5,0
kínafa,2,2,2,3,3,2,0
kinagyol,6,1,1,10,0,1,1
kínai,1,23,1,3,1,2,1
kínál,1,1,1,30,5,1,0
kínálás,1,2,1,3,22,1,1
kínálat,1,2,1,2,0,1,1
kínálkozik,1,1,38,30,0,0,1
kincs,1,2,1,4,4,4,0
kincses,1,3,1,20,0,0,1
kincsesbánya,2,2,2,3,3,2,2
kincsesház,2,2,1,1,1,1,2
kincsestár,2,2,1,1,1,1,2
kincskeresô,2,32,1,3,3,5,1
kincslelet,2,2,1,4,4,4,1
kincstár,2,2,1,1,1,1,0
kincstári,2,3,1,10,0,0,1
kincstárnok,2,2,1,2,2,1,1
kincstáros,2,2,1,3,2,1,1
kincstartó,2,2,1,3,3,2,1
kinemesít,6,1,12,20,0,1,1
kinevel,6,1,1,20,0,1,1
kinevelôdik,6,1,31,20,0,6,1
kinevet,6,1,16,20,0,1,0
kinevettet,6,1,16,20,0,1,1
kinevez,6,1,18,20,10,1,1
kinevezés,6,2,1,3,4,4,1
kinevezett,6,32,1,4,4,5,1
kinéz,6,1,18,20,0,0,0
kinézés,6,2,1,3,0,4,1
kínhalál,2,2,1,3,22,11,1
kinin,1,6,1,3,0,5,8
kínlódik,1,1,31,30,0,5,1
kinn,1,6,99,20,0,0,9
kinnlakás,2,2,1,3,22,1,9
kinnlakó,2,32,1,3,3,2,9
kinnlevô,2,3,1,20,0,0,9
kinnlevôség,2,2,1,4,44,4,1
kinô,6,1,24,20,0,6,0
kínos,1,3,1,0,1,1,1
kínoz,1,1,19,30,5,1,1
kinövés,6,2,1,3,4,4,1
kínpad,2,2,1,2,2,2,0
kínrím,2,2,1,4,4,4,0
kínszenvedés,2,2,1,3,4,4,1
kinti,1,3,1,20,0,0,9
kintorna,1,2,2,3,3,2,0
kintornál,1,1,1,30,0,0,1
kintornás,1,23,1,3,2,1,1
kinulláz,6,1,18,10,6,1,1
kínvallatás,2,2,1,3,2,1,1
kínzás,1,2,1,3,2,1,1
kínzó,1,32,1,3,3,2,1
kínzóeszköz,2,2,1,3,5,4,2
kínzókamra,2,2,2,3,3,2,2
kinyal,6,1,1,10,0,1,0
kinyargal,6,1,1,10,0,0,0
kinyer,6,1,1,20,6,1,0
kinyilatkoztat,6,1,16,30,0,1,1
kinyilatkoztatás,6,2,1,3,2,1,1
kinyílik,6,1,69,90,0,0,0
kinyilvánít,6,1,12,30,0,1,1
kinyilvánul,6,1,1,30,0,6,1
kinyír,6,1,1,90,6,1,0
kinyit,6,1,23,90,0,1,0
kinyom,6,1,7,10,6,1,0
kinyomat,6,2,1,2,2,1,1
kinyomat,6,1,16,10,0,1,1
kinyomoz,6,1,18,10,0,1,1
kinyomtat,6,1,16,10,0,1,1
kinyomul,6,1,1,10,0,0,1
kinyög,6,1,7,20,0,1,1
kinyújt,6,1,13,10,6,1,1
kinyújtózik,6,1,38,10,0,0,1
kinyújtózkodik,6,1,31,10,0,0,1
kinyújtóztat,6,1,16,10,0,1,1
kinyúl,6,1,1,10,0,0,0
kinyúlik,6,1,69,10,0,0,9
kinyű,6,1,24,20,0,1,0
kiokád,6,1,7,10,0,1,0
kiokosít,6,1,27,30,0,1,1
kiokoskodik,6,1,31,10,0,1,1
kiokosodik,6,1,31,12,0,6,1
kioktat,6,1,16,10,0,1,1
kiókumlál,6,1,1,10,0,1,1
kiold,6,1,10,10,0,1,0
kioldalog,6,1,8,10,0,2,1
kioldó,6,32,1,3,3,2,1
kioldódik,6,1,31,10,0,0,1
kioldoz,6,1,18,10,0,1,1
kiollóz,6,1,18,10,6,1,1
kiolt,6,1,13,10,0,1,1
kiolthatatlan,6,3,1,0,4,0,1
kiolvad,6,1,1,10,0,0,1
kiolvas,6,1,17,10,6,1,0
kiolvasó,6,32,1,3,3,2,1
kiolvaszt,6,1,14,10,6,1,1
kiomlik,6,1,64,50,0,0,0
kiondolál,6,1,1,10,0,1,1
kiont,6,1,13,10,0,1,1
kioperál,6,1,1,30,0,1,1
kiôrlés,6,2,1,3,44,4,1
kiôröl,6,1,5,20,6,1,1
kioson,6,1,1,10,0,6,0
kioszk,1,2,1,2,2,2,8
kioszt,6,1,14,10,0,1,1
kiosztás,6,2,1,3,22,1,1
kióvakodik,6,1,31,10,3,6,1
kiöblít,6,1,12,20,0,1,1
kiöblösödik,6,1,31,20,0,0,1
kiöklendez,6,1,18,20,0,1,1
kiöklöz,6,1,18,20,0,1,1
kiöl,6,1,1,20,0,1,0
kiölt,6,1,13,20,0,1,0
kiöltözik,6,1,38,20,0,0,1
kiöltöztet,6,1,16,20,0,1,1
kiömlik,6,1,64,60,3,6,0
kiönt,6,1,13,20,6,1,1
kiöntés,6,2,1,3,4,4,1
kiöntô,6,32,1,3,3,5,1
kiöregedett,6,3,1,0,7,33,1
kiöregedik,6,1,32,20,0,6,1
kiötlik,6,1,64,20,0,0,0
kiötlik,6,1,64,60,0,1,0
kiözönlik,6,1,41,20,0,3,1
kipadlóz,6,1,18,10,0,1,1
kipakol,6,1,1,10,0,1,1
kipállás,6,2,1,3,2,1,1
kipalléroz,6,1,18,30,0,1,1
kipállik,6,1,49,10,0,0,0
kipanamáz,6,1,18,10,0,1,1
kipanaszkodja magát,7,0,99,0,0,0,9
kipányváz,6,1,18,10,0,1,1
kipapol,6,1,1,10,0,1,1
kiparancsol,6,1,1,10,6,1,1
kiparíroz,6,1,18,30,0,1,1
kipárnáz,6,1,18,10,0,1,1
kipárolgás,6,2,1,3,2,1,1
kipárolog,6,1,8,10,0,6,1
kipattan,6,1,1,10,0,6,1
kipattant,6,1,13,10,0,1,1
kipattog,6,1,7,10,0,6,1
kipattogzik,6,0N1,44,10,0,6,1
kipécéz,6,1,18,20,0,1,1
kipeckel,6,1,1,20,5,1,1
kipeg-kopog,2,1,99,0,0,0,3
kipellengérez,6,1,18,20,0,1,1
kipenderedik,6,1,31,20,3,6,1
kipenderít,6,1,12,20,3,1,1
kipenderül,6,1,1,26,0,3,1
kiperdül,6,1,1,26,0,3,1
kipereg,6,1,8,20,0,6,1
kiperget,6,1,16,20,6,1,1
kiperzsel,6,1,1,20,0,1,1
kipihen,6,1,1,20,0,1,1
kipillant,6,1,13,33,2,6,1
kipillantás,6,2,1,3,22,1,1
kipipál,6,1,1,30,0,1,1
kipirosít,6,1,12,30,0,1,1
kipirosodik,6,1,31,30,0,6,1
kipirul,6,1,1,30,0,6,1
kipiszkál,6,1,1,30,6,1,1
kipisszeg,6,1,7,20,0,1,1
kipitykéz,6,1,18,20,0,1,1
kipked-kapkod,2,1,99,0,0,0,3
kip-kop,2,0B2,1,10,0,0,0
kiplakátoz,6,1,18,10,0,1,1
kipletykál,6,1,1,30,0,1,1
kipletykáz,6,1,18,30,0,1,1
kipofoz,6,1,18,10,0,1,1
kipólyál,6,1,1,10,0,1,1
kipólyáz,6,1,18,10,0,1,1
kipontoz,6,1,18,10,0,1,1
kiporcióz,6,1,18,30,4,1,1
kiporol,6,1,1,10,0,1,1
kiporoz,6,1,18,10,0,1,1
kipótol,6,1,1,10,0,1,1
